,index,tweet_text,emotion_in_tweet_is_directed_at,label,alt_label,class,pred_label,pred_scores
7772,7772,Fanbois. RT @mention Audioboo: The front of the Apple iPad 2 queue {link} #sxsw #sxswsa #apple #ipad2 #Austin #Texas,,No emotion toward brand or product,NEU,1,NEU,0.543319582939148
7773,7773,"How true RT @mention The only way you truly understand a material is by making things with it. Jonathan Ive , Apple VP Design #SXSW",,No emotion toward brand or product,NEU,1,POS,0.774914026260376
7774,7774,"HUZZAH!  RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW. #umassjour",,No emotion toward brand or product,NEU,1,POS,0.7360284924507141
7775,7775,Niceness RT @mention Less than 2 hours until we announce the details on the iPad 2 giveaway! #SXSW #SXSWi,iPad,Positive emotion,POS,2,POS,0.9854065179824829
7776,7776,Oh no... RT @mention CONFIRMED: New iPad 3 coming this September - {link} #Apple #iPhone #iPad #sxsw,iPad,Positive emotion,POS,2,POS,0.5655620694160461
7777,7777,Or Droid RT @mention Has spontaniety in life been replaced by technology? When your iPhone battery dies you go home. Great ?  #sxsw,iPhone,Negative emotion,NEG,0,NEU,0.7184669971466064
7778,7778,Really?? RT @mention Google is launching new social media site at #SXSW?? Has anyone else heard this??,,No emotion toward brand or product,NEU,1,NEU,0.6983199119567871
7779,7779,sad face RT @mention We're not launching any products at #SXSW but Join us for #H4ckers &amp; 80s dancing today {link},,No emotion toward brand or product,NEU,1,NEU,0.7906906008720398
7780,7780,So cool! RT @mention Updated NPR Music iPhone app song info 4 All Songs 24/7 &amp; live video streaming in time 4 #SXSW {link},iPad or iPhone App,Positive emotion,POS,2,POS,0.9657007455825806
7781,7781,"So true: RT @mention &amp; @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",Google,Positive emotion,POS,2,POS,0.6640604734420776
7782,7782,"So true! RT @mention Best Hungry at #sxsw Tip: Mekong River, great Vietnamese {link} 6th St. till 11pm via @mention",,No emotion toward brand or product,NEU,1,POS,0.9726954102516174
7783,7783,So True. RT @mention New post: Business cards are dead: Send me your card via Hashable at #SXSW {link} cc: @mention,,No emotion toward brand or product,NEU,1,NEU,0.8169083595275879
7784,7784,Sweet :) RT @mention Bday pressie for myself: iPhone 4. @mention got a matching one. Now we can fit in with hipsters #sxsw this wkd ;),iPhone,Positive emotion,POS,2,POS,0.9914400577545166
7785,7785,@mention RT: New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},,No emotion toward brand or product,NEU,1,POS,0.6665372252464294
7786,7786,@mention RT@mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},,No emotion toward brand or product,NEU,1,NEU,0.777247965335846
7787,7787,VERY IMPORTANT: Make sure you are donating to the JAPANESE Red Cross for #japan: {link} #sxswcares #sxsw #quake (Please RT),,No emotion toward brand or product,NEU,1,NEU,0.6123001575469971
7788,7788,Google earth engine are providing tech to indigenous tribes to report on statuses of forests. This is more like it #saveustechies #sxsw,Other Google product or service,Positive emotion,POS,2,POS,0.7422637343406677
7789,7789,Which smartphone rules #sxsw?  Definitely the iPhone 4.  96% of Apple smartphone I've eyeballed are the iP4,iPhone,Positive emotion,POS,2,POS,0.574700653553009
7790,7790,Class starts now. #SXSW @mention Designing iPad Interfaces - New Navigation Schemas {link},,No emotion toward brand or product,NEU,1,POS,0.6919090151786804
7791,7791,#sxsw starts today and the Apple ipad2 comes out tomorrow. I wonder if more ipad2's will be in austin apple stores for sale?,,No emotion toward brand or product,NEU,1,POS,0.7065387964248657
7792,7792,N22: Opportunity Knocks {link} [codes valid: 12:00-3:59:59p 03/13/11] #infektd #sxsw #necro,,No emotion toward brand or product,NEU,1,NEU,0.5138040781021118
7793,7793,Google party @mention maggie maes rocks like it's 1986. #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.9025827646255493
7794,7794,Google party broke up. At the Tumblr / Funny or Die party. Fun! #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.6739862561225891
7795,7795,"Google Party is at GSD&amp;M (Google Map it). #SXSW badge gets u in. Free food, drinks, music. Big place. No line. Great party. Come!",Google,Positive emotion,POS,2,POS,0.9919373393058777
7796,7796,"Google party, don't think they are checking for badges if you say your on list. Free food and booze. #frood #sxsw CC @mention",Google,Positive emotion,POS,2,POS,0.7192453742027283
7797,7797,Google party! #sxsw (@mention GSD&amp;M w/ 157 others) {link},Google,Positive emotion,POS,2,POS,0.9671617746353149
7798,7798,Google party. Photo booth fun. #SXSW {link},Google,Positive emotion,POS,2,POS,0.9793963432312012
7799,7799,"Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. ... {link} #Cnet",,No emotion toward brand or product,NEU,1,NEU,0.5577186942100525
7800,7800,"Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. {link} {link}",Google,Positive emotion,POS,2,NEU,0.5232088565826416
7801,7801,"Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. {link} #cnet",,No emotion toward brand or product,NEU,1,NEU,0.5210505723953247
7802,7802,"Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. http:/... {link}",,No emotion toward brand or product,NEU,1,NEU,0.5523399114608765
7803,7803,"Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2  /via @mention",,No emotion toward brand or product,NEU,1,POS,0.5843525528907776
7804,7804,"Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2 (Under the giant &quot;O&quot;)",,Positive emotion,POS,2,POS,0.784852147102356
7805,7805,Google Serves Up Mobile Location Data #SXSW by Wireless Week  {link},,No emotion toward brand or product,NEU,1,NEU,0.7364838123321533
7806,7806,"Public Service Announcement: The @mention Grill is amazing! Drinks and food for free, great company, and zazzle ipad cases! #SXSW",,No emotion toward brand or product,NEU,1,POS,0.9922869205474854
7807,7807,Just interviewed Mike Tyson in a makeshift boxing ring #SXSW about his upcoming iPhone game that will let you fight Pauly D and other celebs,,No emotion toward brand or product,NEU,1,NEU,0.806065559387207
7808,7808,Dude interviewing a donkey about an iPhone app. #hpsxsw #SXSW  {link},,No emotion toward brand or product,NEU,1,NEU,0.8611807227134705
7809,7809,Will I survive #SXSW will only 1.6 gigs of space left on my iPhone? We shall see.,iPhone,Negative emotion,NEG,0,NEU,0.6180417537689209
7810,7810,A #browserwars panel without Apple is like a #sxsw without parties.,Apple,Positive emotion,POS,2,NEU,0.457096666097641
7812,7812,"Best Hungry at #sxsw Tip: Mekong River, great Vietnamese {link} 6th btw Brazos &amp; San Jacinto till 11pm via @mention",,No emotion toward brand or product,NEU,1,POS,0.9624336361885071
7813,7813,60% battery life on my iPhone and the conference is only just starting #sxsw,,No emotion toward brand or product,NEU,1,POS,0.7857764959335327
7814,7814,"#blackberry users must feel like such losers here at #sxsw. clearly. #iphone crowd, baby.",iPhone,Positive emotion,POS,2,NEG,0.9788879752159119
7815,7815,"Don't worry you guys, found an iPhone charger. WHAT'S THE DEAL WITH HIPSTERS AND BEARDS, RIGHT?!?! #sxsw",,No emotion toward brand or product,NEU,1,POS,0.968138575553894
7816,7816,"thanks, Bryan RT @mention Official #SXSW App Û÷SXSW GOÛª {link} #android #iphone #ipad",,No emotion toward brand or product,NEU,1,POS,0.6905961036682129
7817,7817,&quot;Everyone here already has one.&quot; is not anti-theft protection when you leave your laptop or iPad to go get your latte. #sxsw @mention,,No emotion toward brand or product,NEU,1,NEU,0.6462295055389404
7818,7818,Guess everyone wanted to design ipad apps for their mom #sxsw,iPad or iPhone App,Negative emotion,NEG,0,NEU,0.7564234733581543
7819,7819,#SXSW #garyvee today download on iPhone daily grape,,No emotion toward brand or product,NEU,1,NEU,0.5729619264602661
7820,7820,10 minutes 'til Marissa Mayer from google takes the stage #sxsw,Google,Positive emotion,POS,2,NEU,0.5629190802574158
7821,7821,Check this @mention RT @mention 10:30 AM line at Apple pop-up store in Austin. It opens at 5 PM. #sxsw {link},Apple,Positive emotion,POS,2,NEU,0.6228564977645874
7822,7822,Don't miss @mention iPad app design talk this morning at 9:30 #SXSW,,No emotion toward brand or product,NEU,1,POS,0.9413078427314758
7823,7823,Don't miss @mention presentation in #CircusMash at 2 PM! Filmaster Mobile for iPhone is to be officially launched! #SXSW,iPad or iPhone App,Positive emotion,POS,2,POS,0.9678943753242493
7824,7824,Watch this @mention #sxsw - #ecademy @mention {link},,No emotion toward brand or product,NEU,1,NEU,0.7344052791595459
7825,7825,Watch this @mention #sxsw - #ecademy @mention {link} &gt;&gt; fascinating &amp; so true about maps saving itme - lots of it,,Positive emotion,POS,2,POS,0.933047354221344
7826,7826,Watch this @mention #sxsw {link},,No emotion toward brand or product,NEU,1,NEU,0.8559341430664062
7827,7827,#Google is / isnÛªt launching a social network at #SXSW  {link},,No emotion toward brand or product,NEU,1,NEU,0.959022581577301
7828,7828,Free brats &amp; cheesesteaks and iPad 2 giveaways at #squarespace at #sxsw! So much to do. So little time and stomach space {link},,No emotion toward brand or product,NEU,1,POS,0.9013085961341858
7829,7829,Apple'd :s &gt; #sxsw #ipad2 @mention @mention @mention and Austin from Austin's pop up Apple store :))) {link},,No emotion toward brand or product,NEU,1,POS,0.9231728911399841
7830,7830,"Google has &quot;got a lot better&quot; at protecting users' privacy with location-based tools over past 12 months, says Mayer #sxsw",Google,Positive emotion,POS,2,POS,0.9615662693977356
7831,7831,Up next is &quot;Left Brain Search = Google. Right Brain Search = X&quot;. (Thx to @mention for the vote. :) ) {link} #SXSW,Google,Positive emotion,POS,2,POS,0.8913082480430603
7832,7832,iTunes has #sxsw music sampler as a free download  {link}  @mention not just about tech! @mention  @mention,,No emotion toward brand or product,NEU,1,POS,0.674728274345398
7833,7833,I know its #SXSW time when I have an abnormal amount of app updates on my iPhone.,,No emotion toward brand or product,NEU,1,NEU,0.7653127312660217
7834,7834,Google has 9 different location services. Will they be merged? #SXSW,,No emotion toward brand or product,NEU,1,NEU,0.9248044490814209
7835,7835,iTunes has a #free #SXSW sampler featuring a selection of 23 of this year's performers.  {link},,No emotion toward brand or product,NEU,1,POS,0.5430595278739929
7836,7836,Apple does a popup store just for #sxsw {link} #gonnagetanipad2,,No emotion toward brand or product,NEU,1,NEU,0.6091244220733643
7837,7837,#Apple has a temporary retail store at #SXSW - sweet! #iPad2,Apple,Positive emotion,POS,2,POS,0.9193700551986694
7838,7838,Blogger is about due for an update... Google finally takes action and will showcase the new design at #SXSW {link},Google,Positive emotion,POS,2,POS,0.5931936502456665
7840,7840,"2 iPad 2's acquired. In line at 9:30a, store opened at 10. Had iPads within 20 min. Not bad. Way to go Apple #SXSW team!!",Apple,Positive emotion,POS,2,POS,0.9888755083084106
7841,7841,No way. Is Apple really manhandling #sxsw like that? RT @mention Smartphone breakdown at #sxsw (unofficÛ_ (cont) {link},Apple,Positive emotion,POS,2,NEG,0.9039784073829651
7842,7842,Line wraps around the block and down the street for ipad2s at #SXSW apple popup store. {link},,No emotion toward brand or product,NEU,1,NEU,0.5987138152122498
7843,7843,Dear folks at #SXSW. Got lost? Can use a FREE compass with map built-in? Here's one: {link},,No emotion toward brand or product,NEU,1,POS,0.5660113096237183
7844,7844,Wish I was at #SXSW meeting with everyone in #TeamAndroid and the rest of the Android community. I will be there next year.,Android,Positive emotion,POS,2,POS,0.9726201891899109
7845,7845,NOV.US was at the Google Party at #SXSW {link},,No emotion toward brand or product,NEU,1,NEU,0.7950431108474731
7846,7846,Google has been collecting data on the types of requests they've been receiving from governments globally - #privacybootcamp #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.91400545835495
7847,7847,iPad 2 has been purchased. It's 90 and sunny.  Tan. 4square. So far so good at #SXSW.,iPad,Positive emotion,POS,2,POS,0.9821955561637878
7848,7848,"Qrafter is better than all paid or free QR Code apps, because it can not only scan #vCards, it can also download them! #QRCode #iPhone #SXSW",iPad or iPhone App,Positive emotion,POS,2,POS,0.9312295317649841
7849,7849,#Google 's Coming Location Dominance at #SXSW | PCMag.com {link},Google,No emotion toward brand or product,NEU,1,POS,0.8352556824684143
7850,7850,Most press coverage I've had in my life? Standing in the Apple line... #sxsw,Apple,Positive emotion,POS,2,POS,0.6132988929748535
7851,7851,Steve Jobs doesn't position the iPhone as a device made in China where suicide rates are high He sells dreams #Kawasaki #thisisdare #SXSW,iPhone,Negative emotion,NEG,0,NEU,0.6663990020751953
7852,7852,Four hours down. Six and a half to go. But the adventure has been worth it.  #apple #SXSW,Apple,Positive emotion,POS,2,POS,0.6358368396759033
7853,7853,Context is everything: Hollrback rolls out Android app on eve of #SXSW | @mention {link},,No emotion toward brand or product,NEU,1,NEU,0.6786004900932312
7854,7854,Context is everything: Hollrback rolls out Android app on eve of #SXSW | @mention {link} via @mention,,No emotion toward brand or product,NEU,1,NEU,0.7027428150177002
7855,7855,Matt Cutts from Google &amp; Duane Forrester from Bing can't stop talking about original quality content. #sxsw #raidsxsw,,No emotion toward brand or product,NEU,1,POS,0.8889647126197815
7856,7856,Dispatches from the #iPad 2 front lines {link} #aspengrove #aspengrove #austin #line #sxsw #tx,,No emotion toward brand or product,NEU,1,NEU,0.5995206236839294
