,Unnamed: 0,index,tweet_text,emotion_in_tweet_is_directed_at,label,tweet_text_cln,alt_label,class,pred_label,pred_scores
6265,6372,6372,"RT @mention Nieuwe regel?  &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",Google,Positive emotion,"RT Nieuwe regel? &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, panel at",POS,2,NEU,0.7386731505393982
6266,6373,6373,RT @mention Ning &amp; Mobile Roadie are thrilled to offer the Unofficial #SXSW Insider's Guide for iPhone. Have fun in Austin! {link},,Positive emotion,RT Ning &amp; Mobile Roadie are thrilled to offer the Unofficial Insider's Guide for iPhone. Have fun in Austin! {link},POS,2,POS,0.990997314453125
6267,6374,6374,RT @mention No more stumbling around lost @mention #SXSW! Stay in contact with your group - @mention #iPhone app  {link} #Idealab #IL,,No emotion toward brand or product,RT No more stumbling around lost Stay in contact with your group - app {link},NEU,1,NEU,0.7048364281654358
6268,6375,6375,RT @mention No more stumbling around lost at #SXSW! Stay in contact w/ your group w/ @mention #iPhone application {link},iPhone,Positive emotion,RT No more stumbling around lost at Stay in contact w/ your group w/ application {link},POS,2,NEU,0.7775241732597351
6269,6376,6376,RT @mention No more stumbling around lost at #SXSW! Stay in contact with your group with the @mention #iPhone application {link},,No emotion toward brand or product,RT No more stumbling around lost at Stay in contact with your group with the application {link},NEU,1,NEU,0.7270541191101074
6270,6377,6377,"RT @mention No surprise, consumerization of IT makes its way into conversation of cloud adoption - and Apple's UI influence on enterprise #cloud #sxsw",,No emotion toward brand or product,"RT No surprise, consumerization of IT makes its way into conversation of cloud adoption - and Apple's UI influence on enterprise",NEU,1,POS,0.8305435180664062
6271,6378,6378,RT @mention no umbrella when you have &quot;the list&quot; via @mention ÷¼ Are you all set? ÷_ {link} ÷_ #edchat #musedchat #sxsw #sxswi #newTwitter,,No emotion toward brand or product,RT no umbrella when you have &quot;the list&quot; via ÷¼ Are you all set? ÷_ {link} ÷_,NEU,1,NEU,0.828289270401001
6272,6379,6379,RT @mention No way!'Matt fricking Damon at Google party at Maggie mae's. #Sxsw @mention {link},Google,Positive emotion,RT No way!'Matt fricking Damon at Google party at Maggie mae's. {link},POS,2,NEG,0.6414209008216858
6273,6380,6380,RT @mention Not a fan of a new #sxsw trend - audience sharing opinions via holding up an iPad. Not here to listen to you. #annoying,iPad,Negative emotion,RT Not a fan of a new trend - audience sharing opinions via holding up an iPad. Not here to listen to you.,NEG,0,NEG,0.9323312044143677
6274,6381,6381,RT @mention not a rumor: Apple is opening temporary store in downtown Austin for #SXSW and iPad 2 launch {link} (hardcore!),,No emotion toward brand or product,RT not a rumor: Apple is opening temporary store in downtown Austin for and iPad 2 launch {link} (hardcore!),NEU,1,POS,0.7825278043746948
6275,6382,6382,RT @mention Not a rumor: Apple is opening up a temporary store in downtown #Austin for #SXSW and the iPad 2 launch {link} #fb,,No emotion toward brand or product,RT Not a rumor: Apple is opening up a temporary store in downtown for and the iPad 2 launch {link},NEU,1,POS,0.7094618678092957
6276,6383,6383,RT @mention not a rumor: Apple opening up a temp store in Austin for #SXSW/iPad 2 launch {link} (Well THIS just got interesting),,No emotion toward brand or product,RT not a rumor: Apple opening up a temp store in Austin for 2 launch {link} (Well THIS just got interesting),NEU,1,POS,0.8757451772689819
6277,6384,6384,RT @mention not launching any products at #SXSW but we're doing plenty else.  {link},,No emotion toward brand or product,RT not launching any products at but we're doing plenty else. {link},NEU,1,NEU,0.5824666619300842
6278,6385,6385,RT @mention Note to self: downside of tweeting on an white iPad 2 expect to be mocked. @mention #sxsw,iPad,Negative emotion,RT Note to self: downside of tweeting on an white iPad 2 expect to be mocked.,NEG,0,NEG,0.6615307927131653
6279,6386,6386,RT @mention Note to self: never try to convince a person how useful Twitter is on a day featuring both #SXSW &amp; Apple product release.,,No emotion toward brand or product,RT Note to self: never try to convince a person how useful Twitter is on a day featuring both &amp; Apple product release.,NEU,1,NEU,0.4660261571407318
6280,6387,6387,RT @mention Notetaking bingo. Will they pull out an iPad 2 or a moleskin? #SXSW,,No emotion toward brand or product,RT Notetaking bingo. Will they pull out an iPad 2 or a moleskin?,NEU,1,NEU,0.8611944317817688
6281,6388,6388,RT @mention Nothing says DOUCHE CAKE like walking around with a IPAD like it's an Iphone #sxsw,iPad,Negative emotion,RT Nothing says DOUCHE CAKE like walking around with a IPAD like it's an Iphone,NEG,0,NEU,0.5590013265609741
6282,6389,6389,RT @mention Novelty of iPad news apps fades fast among #SXSW delegates - by @mention {link},iPad or iPhone App,Negative emotion,RT Novelty of iPad news apps fades fast among delegates - by {link},NEG,0,NEU,0.6165817975997925
6283,6390,6390,RT @mention now discussing PubSubHubbub: {link} #fsw #sxsw,,No emotion toward brand or product,RT now discussing PubSubHubbub: {link},NEU,1,NEU,0.8829782605171204
6284,6391,6391,RT @mention Now more than 200 lined up for #SXSW Apple pop up store,,No emotion toward brand or product,RT Now more than 200 lined up for Apple pop up store,NEU,1,POS,0.6715211868286133
6285,6392,6392,RT @mention Now there are 150 million mobile google maps users @mention #sxsw #science,Google,Positive emotion,RT Now there are 150 million mobile google maps users,POS,2,NEU,0.5172373652458191
6286,6393,6393,"RT @mention NYT app for iPad: not &quot;here's an amazing way to serve our readership,&quot; more &quot;here's a market opportunity we can't ignore.&quot; #sxsw #newsapps",iPad or iPhone App,Positive emotion,"RT NYT app for iPad: not &quot;here's an amazing way to serve our readership,&quot; more &quot;here's a market opportunity we can't ignore.&quot;",POS,2,POS,0.9035563468933105
6287,6394,6394,RT @mention Of course Bing results are good they are Google's:) #SEO #SXSW #qagb,,No emotion toward brand or product,RT Of course Bing results are good they are Google's:),NEU,1,POS,0.9779557585716248
6288,6395,6395,New version of Google Maps for Mobile is pretty amazing - vector based &amp; FAST! #sxsw,Other Google product or service,Positive emotion,New version of Google Maps for Mobile is pretty amazing - vector based &amp; FAST!,POS,2,POS,0.9900861382484436
6289,6396,6396,RT @mention Offered a #sxsw ipad promo to ninjafinder users and fans who are not here at #sxsw. Sucks to not be here. #sxsw,,Positive emotion,RT Offered a ipad promo to ninjafinder users and fans who are not here at Sucks to not be here.,POS,2,NEG,0.5030907392501831
6290,6397,6397,RT @mention Official #SXSW App Û÷SXSW GOÛª {link} #android #iphone #ipad,,No emotion toward brand or product,RT Official App Û÷SXSW GOÛª {link},NEU,1,NEU,0.8856135606765747
6291,6399,6399,RT @mention Official #SXSW IPhone/iPad/iOS meetup is almost all employers looking for developers.  {link},,No emotion toward brand or product,RT Official IPhone/iPad/iOS meetup is almost all employers looking for developers. {link},NEU,1,POS,0.661665141582489
6292,6400,6400,"RT @mention OH .. #vimeo: iPhone app submitted to store, will have smart upload to continue where left if service drops. #li #sxsw #video",,No emotion toward brand or product,"RT OH .. iPhone app submitted to store, will have smart upload to continue where left if service drops.",NEU,1,NEU,0.664009153842926
6293,6401,6401,RT @mention OH at Texas Social Media Awards: 'You don't need to ask your mother anymore. Just Google it.' #sxswi #sxsw,,No emotion toward brand or product,RT OH at Texas Social Media Awards: 'You don't need to ask your mother anymore. Just Google it.',NEU,1,NEU,0.6563193798065186
6294,6402,6402,RT @mention Oh My God! RT @mention It's not a rumor: Apple opening up a temp store in Austin for #SXSW &amp;iPad 2 launch {link},Apple,Positive emotion,RT Oh My God! RT It's not a rumor: Apple opening up a temp store in Austin for &amp;iPad 2 launch {link},POS,2,POS,0.7790704369544983
6295,6403,6403,RT @mention Oh My God! RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch {link},Apple,Positive emotion,RT Oh My God! RT It's not a rumor: Apple opening up a temporary store in downtown Austin for &amp;iPad 2 launch {link},POS,2,POS,0.7496605515480042
6296,6404,6404,RT @mention OH: &quot;like I can't believe I've had three boyfriends since the first iPad ..&quot; #sxsw,,Positive emotion,RT OH: &quot;like I can't believe I've had three boyfriends since the first iPad ..&quot;,POS,2,NEG,0.5235519409179688
6297,6405,6405,RT @mention Ok so Google Circles is not officially going to launch at #SXSW but no denial that it exists.,,No emotion toward brand or product,RT Ok so Google Circles is not officially going to launch at but no denial that it exists.,NEU,1,NEU,0.7143251895904541
6298,6406,6406,"RT @mention Ok, so it's come to building custom MAPS on Google Maps for each night of #SxSW to organize party itineraries. #Productive.",,No emotion toward brand or product,"RT Ok, so it's come to building custom MAPS on Google Maps for each night of to organize party itineraries.",NEU,1,NEU,0.671429455280304
6299,6407,6407,"RT @mention Ok,I have seen two impressive lines since I'm at #SXSW  the one at the Apple Store yesterday. &amp; the @mention party now cc @mention",,No emotion toward brand or product,"RT Ok,I have seen two impressive lines since I'm at the one at the Apple Store yesterday. &amp; the party now cc",NEU,1,POS,0.9644991755485535
6300,6408,6408,RT @mention On average Google Maps sees 40% of its users come from mobile devices. We are becoming more connected (@mention #SXSW #donline ^DK,Other Google product or service,Positive emotion,RT On average Google Maps sees 40% of its users come from mobile devices. We are becoming more connected (@mention ^DK,POS,2,POS,0.8781938552856445
6301,6409,6409,"RT @mention On its second day in business, the Apple pop-up store appears to be trending. #sxsw #vb (@mention Apple Store, SXSW) [pic]: {link}",Apple,Positive emotion,"RT On its second day in business, the Apple pop-up store appears to be trending. (@mention Apple Store, SXSW) [pic]: {link}",POS,2,POS,0.889745831489563
6302,6410,6410,"RT @mention On the Early #nerdbird to #SXSW - get @mention iPhone app. Share photos of airport people. Like people of Wal-Mart, but at airports!",iPad or iPhone App,Positive emotion,"RT On the Early to - get iPhone app. Share photos of airport people. Like people of Wal-Mart, but at airports!",POS,2,NEU,0.5411345958709717
6303,6411,6411,Only person on they plane without an iPad II  #sxsw,,No emotion toward brand or product,Only person on they plane without an iPad II,NEU,1,NEU,0.7242913842201233
6304,6412,6412,"RT @mention One minute ago, the guy I spoke outside Apple's pop-up Austin store would have got his hands on an iPad 2. He waited since 6.30am... #sxsw",,No emotion toward brand or product,"RT One minute ago, the guy I spoke outside Apple's pop-up Austin store would have got his hands on an iPad 2. He waited since 6.30am...",NEU,1,NEU,0.5125550031661987
6305,6413,6413,"RT @mention One more time, with feeling: Android Developer Meetup Saturday at #sxsw! 12:30pm Sat, Hilton 615AB. All welcome! RT, if you might.",,No emotion toward brand or product,"RT One more time, with feeling: Android Developer Meetup Saturday at 12:30pm Sat, Hilton 615AB. All welcome! RT, if you might.",NEU,1,POS,0.8758453130722046
6306,6414,6414,RT @mention One of my fav photos of #SXSW so far @mention &amp;  @mention #google #SXSW {link},,No emotion toward brand or product,RT One of my fav photos of so far &amp; {link},NEU,1,POS,0.9706240892410278
6307,6415,6415,RT @mention One of my fav photos of #SXSW so far @mention &amp;  @mention #google #SXSW plixi.com/p/83881586,,No emotion toward brand or product,RT One of my fav photos of so far &amp; plixi.com/p/83881586,NEU,1,POS,0.9714547395706177
6308,6416,6416,RT @mention only #airline to be mentioned by Guy Kawasaki as delightful like Apple (drumroll)... @mention (!!) Congrats! #sxsw,Apple,Positive emotion,RT only to be mentioned by Guy Kawasaki as delightful like Apple (drumroll)... (!!) Congrats!,POS,2,POS,0.978661298751831
6309,6417,6417,RT @mention Only at #SxSW: &quot;My iPhone will tell me. You know what that means? #winning&quot; - @mention,iPhone,Positive emotion,RT Only at &quot;My iPhone will tell me. You know what that means? -,POS,2,NEU,0.7720621228218079
6310,6418,6418,RT @mention Ooooo #Apple rumored to be opening a temporary store at #SXSW {link},Apple,Positive emotion,RT Ooooo rumored to be opening a temporary store at {link},POS,2,NEU,0.9267866015434265
6311,6419,6419,"RT @mention OOOOrkut? RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product,"RT OOOOrkut? RT RT Google to Launch Major New Social Network Called Circles, Possibly Today {link}",NEU,1,NEU,0.7193780541419983
6312,6420,6420,RT @mention our @mention AMI sampler is live on #iTunes! Just in time for #CMW and #SXSW. Check it here {link} #musicindustry #USA,,No emotion toward brand or product,RT our AMI sampler is live on Just in time for and Check it here {link},NEU,1,NEU,0.8419297337532043
